Request Rate,Payload Size,Unique IPs,Label
511,1503,23,0
10,7164,20,0
475,4576,7,0
601,7122,12,0
849,8767,4,0
910,3069,7,0
337,5314,20,0
331,5660,6,0
760,2287,6,0
894,5099,13,0
21,8066,12,0
847,9473,20,0
206,6258,6,0
505,4183,28,0
51,3069,12,0
55,2934,16,0
617,7115,12,0
96,5433,9,0
143,5774,20,0
21,3907,16,0
270,1028,8,0
600,870,17,0
331,4976,22,0
701,9084,19,0
335,5639,10,0
46,2773,17,0
44,332,21,0
247,6157,10,0
286,8000,4,0
482,1310,27,0
154,5176,10,0
494,2886,6,0
887,1954,22,0
90,3654,24,0
294,6982,22,0
395,2427,29,0
302,1956,19,0
663,9226,12,0
861,7887,23,0
814,1996,7,0
416,8889,10,0
817,9057,22,0
973,9066,24,0
148,8258,22,0
155,9098,14,0
138,2859,16,0
767,9840,9,0
595,1839,5,0
95,7090,10,0
583,5475,3,0
317,6008,16,0
337,9622,8,0
886,3082,15,0
28,6490,20,0
51,4014,10,0
244,7314,19,0
641,7473,5,0
25,8860,18,0
578,3751,3,0
195,134,4,0
729,343,7,0
195,3724,17,0
909,8018,17,0
318,5303,21,0
984,9383,13,0
943,5027,20,0
934,9838,9,0
922,6120,18,0
358,7725,2,0
327,1305,17,0
164,8864,8,0
829,7574,15,0
129,7474,12,0
606,7096,15,0
601,2388,12,0
186,5691,10,0
682,4180,4,0
333,611,2,0
108,7438,22,0
174,5656,13,0
876,9059,16,0
233,4216,11,0
203,9300,9,0
161,3632,14,0
397,6791,15,0
314,8997,19,0
515,1108,18,0
260,9039,9,0
273,3974,14,0
228,8482,16,0
376,1347,13,0
392,440,9,0
438,6806,2,0
481,1542,4,0
349,8385,17,0
596,2293,14,0
379,8386,22,0
760,3707,11,0
82,5851,11,0
251,670,19,0
630,8627,11,0
964,2663,25,0
53,8098,12,0
260,6549,8,0
914,5812,23,0
81,7530,17,0
602,9648,20,0
522,9791,22,0
814,2373,16,0
797,582,25,0
684,5622,24,0
960,6007,3,0
194,2568,8,0
903,7415,20,0
131,9556,21,0
643,6994,24,0
931,1117,14,0
188,6611,7,0
118,6508,11,0
118,3419,15,0
570,2201,15,0
218,3020,25,0
733,1547,23,0
397,2463,15,0
881,1188,2,0
583,9687,6,0
284,7853,18,0
202,7132,13,0
104,9592,25,0
244,7696,2,0
104,9646,10,0
271,7819,13,0
472,5406,11,0
522,239,19,0
173,8892,11,0
666,6220,7,0
95,2813,21,0
788,8233,4,0
221,9382,6,0
497,6713,13,0
369,8727,21,0
329,2760,13,0
978,7081,17,0
907,5586,5,0
432,8084,15,0
684,5499,10,0
187,6274,5,0
201,5610,17,0
918,6566,6,0
988,6657,14,0
143,5118,10,0
187,1340,18,0
779,3143,26,0
580,6911,28,0
696,5408,6,0
600,4836,7,0
828,796,16,0
270,2314,17,0
583,6213,17,0
529,4161,24,0
7,7856,28,0
252,179,11,0
606,7805,7,0
178,6884,22,0
392,7285,12,0
589,6973,21,0
909,4718,8,0
306,6965,17,0
398,7772,12,0
465,5773,11,0
803,4526,23,0
914,3068,6,0
711,3781,6,0
237,9703,12,0
930,4000,11,0
525,8623,22,0
892,6730,16,0
701,5534,18,0
299,8648,16,0
487,2181,8,0
979,4055,16,0
179,8915,2,0
421,5391,8,0
143,5752,27,0
923,9962,8,0
955,2917,16,0
562,643,9,0
421,1444,9,0
195,1479,19,0
651,7265,4,0
872,1973,5,0
311,7958,22,0
133,2858,6,0
818,7874,19,0
909,962,8,0
280,3125,27,0
194,6587,17,0
457,4300,7,0
15,972,5,0
208,9327,11,0
87,1096,21,0
826,2362,18,0
639,9928,24,0
909,3069,7,0
285,4061,22,0
963,227,1,0
390,6792,14,0
952,2619,14,0
46,4268,15,0
967,2655,24,0
374,1710,26,0
381,8073,25,0
771,9937,26,0
767,6783,2,0
177,8351,13,0
496,2540,1,0
483,3750,26,0
272,1273,10,0
764,9709,12,0
339,2427,26,0
11,8413,18,0
43,1972,1,0
985,1258,13,0
965,5871,14,0
516,1014,5,0
101,6052,5,0
580,118,13,0
562,2360,19,0
531,5299,24,0
661,526,11,0
827,7648,17,0
629,6771,10,0
436,4860,9,0
84,9364,26,0
931,7608,10,0
273,5247,27,0
752,233,17,0
223,738,25,0
421,1723,21,0
27,4035,16,0
656,3995,25,0
97,8305,26,0
558,6491,7,0
816,1055,16,0
219,6735,2,0
942,6438,14,0
867,3826,13,0
414,5370,6,0
823,8744,13,0
199,6263,2,0
604,1040,23,0
611,4980,17,0
471,3139,15,0
200,6694,13,0
169,3172,9,0
857,1956,2,0
790,3973,11,0
444,8956,20,0
738,1392,13,0
433,2724,19,0
172,6287,14,0
370,5170,15,0
866,6168,21,0
578,1525,4,0
256,726,7,0
229,8837,23,0
694,4745,3,0
546,3190,17,0
616,3312,11,0
156,4968,15,0
485,4302,6,0
550,940,5,0
526,762,16,0
734,1291,13,0
37,7948,5,0
100,5478,8,0
15,6439,11,0
191,7897,13,0
703,1594,10,0
135,5149,15,0
538,9536,20,0
320,7080,28,0
610,1989,8,0
864,9407,27,0
851,7470,21,0
777,8215,4,0
165,9122,9,0
646,9922,25,0
370,9159,20,0
429,5358,7,0
167,8728,6,0
581,1498,12,0
677,3504,13,0
86,9083,25,0
289,6199,6,0
453,5918,3,0
907,1473,18,0
179,9685,7,0
172,1023,10,0
495,3745,26,0
818,5082,8,0
674,8286,25,0
708,6717,4,0
645,1991,14,0
334,9626,8,0
493,2627,15,0
676,8542,15,0
478,5803,20,0
940,6048,10,0
695,2450,18,0
666,8158,12,0
427,8057,8,0
282,1941,1,0
906,2715,18,0
907,5822,21,0
267,3028,8,0
40,8098,11,0
228,7496,6,0
132,8257,22,0
347,5709,24,0
676,4186,8,0
704,3135,18,0
964,2117,11,0
779,9595,7,0
613,9375,14,0
19,992,18,0
506,1672,15,0
40,7426,28,0
396,2822,21,0
114,190,25,0
922,7488,27,0
811,7631,12,0
986,3610,13,0
940,3175,17,0
505,2514,8,0
900,8645,17,0
206,6260,10,0
208,9003,15,0
785,2376,17,0
691,4503,22,0
661,480,18,0
218,4093,26,0
322,7998,25,0
360,3017,20,0
823,3009,6,0
247,4426,15,0
435,9904,9,0
768,7195,4,0
448,439,18,0
345,2912,15,0
246,5559,18,0
296,9556,6,0
567,1044,6,0
383,1358,25,0
263,9648,18,0
447,8082,8,0
734,938,8,0
988,8711,22,0
643,7521,5,0
423,5379,6,0
503,8621,25,0
359,5660,25,0
60,3509,12,0
535,7795,16,0
815,1956,13,0
44,4286,10,0
42,3229,16,0
285,6276,15,0
66,4918,8,0
607,6207,15,0
413,311,17,0
433,4807,18,0
929,3968,26,0
885,5116,15,0
75,8814,3,0
322,2765,18,0
599,8959,15,0
973,4363,24,0
17,8474,6,0
858,1476,17,0
289,7877,21,0
986,1787,27,0
610,6172,10,0
273,9649,17,0
50,1773,20,0
907,179,14,0
379,7154,9,0
521,5723,18,0
430,5929,9,0
528,5723,23,0
560,6485,19,0
693,5408,6,0
273,335,6,0
875,5907,5,0
398,4419,11,0
374,5166,13,0
309,8996,19,0
387,5870,23,0
579,7908,10,0
547,7748,11,0
913,8547,11,0
384,2024,11,0
120,7459,16,0
196,6265,2,0
313,6067,9,0
391,4356,16,0
257,3133,29,0
408,1368,11,0
402,4376,6,0
274,1089,12,0
757,944,15,0
773,9610,17,0
448,3160,22,0
215,5528,19,0
494,1325,6,0
849,9415,26,0
223,2291,20,0
377,698,19,0
471,6364,13,0
731,9208,24,0
971,864,7,0
910,6347,24,0
336,8632,10,0
586,1045,14,0
80,9647,11,0
134,1071,15,0
167,7091,3,0
143,9856,15,0
391,5502,5,0
721,6031,22,0
125,2426,11,0
832,8165,22,0
393,7481,25,0
456,1582,12,0
458,4190,8,0
50,729,14,0
324,6424,17,0
662,8524,20,0
52,731,11,0
521,9009,7,0
221,4998,7,0
868,6932,14,0
614,4378,14,0
66,3190,15,0
254,7290,17,0
61,583,22,0
515,9781,24,0
990,7156,25,0
290,9897,14,0
323,6944,15,0
170,5351,21,0
345,116,19,0
172,3169,18,0
38,5423,19,0
765,285,23,0
19,8135,7,0
757,1397,15,0
519,6057,2,0
301,2314,18,0
336,8194,11,0
52,8845,9,0
140,5108,13,0
577,129,22,0
412,8487,3,0
688,5645,25,0
75,661,6,0
501,483,13,0
520,241,10,0
401,5397,25,0
675,6770,6,0
4,8203,7,0
462,5452,10,0
320,9088,12,0
188,3458,22,0
273,3964,10,0
54,1888,12,0
678,8125,14,0
469,1578,9,0
678,2750,17,0
88,9952,19,0
42,2962,11,0
950,6741,24,0
508,1046,20,0
232,754,21,0
246,741,9,0
73,595,25,0
905,5851,17,0
218,5865,13,0
648,4719,6,0
259,7266,16,0
430,5839,27,0
721,4495,10,0
971,8342,2,0
266,3497,13,0
374,3608,9,0
772,9690,17,0
305,9986,14,0
207,1757,9,0
347,7732,2,0
872,1958,15,0
83,6891,13,0
713,7714,16,0
801,8802,14,0
943,6031,9,0
201,3718,27,0
969,8542,18,0
949,1501,13,0
621,1074,17,0
877,9409,27,0
936,5694,18,0
264,835,12,0
652,7207,8,0
394,436,10,0
273,1309,16,0
885,8178,25,0
466,8606,25,0
225,7493,6,0
24,2165,19,0
733,9194,19,0
976,6829,14,0
450,1963,13,0
922,1438,11,0
793,9661,17,0
852,756,15,0
843,7104,27,0
762,6948,25,0
321,7500,17,0
606,3223,9,0
590,9616,23,0
649,1178,20,0
873,3784,7,0
149,5299,19,0
428,9032,24,0
160,3468,25,0
880,9072,29,0
233,743,22,0
805,849,21,0
610,1252,8,0
917,4633,4,0
114,3052,9,0
840,8734,9,0
351,4419,17,0
775,3073,18,0
736,7577,23,0
575,7405,7,0
978,1774,20,0
638,3847,22,0
45,6503,19,0
409,1629,18,0
702,7881,22,0
928,5537,14,0
773,5757,22,0
487,8170,24,0
454,2172,10,0
924,6107,19,0
873,9399,25,0
633,6461,15,0
710,4770,27,0
67,214,17,0
928,7477,28,0
622,3231,3,0
120,6402,12,0
39,5817,16,0
732,9211,25,0
87,7511,25,0
560,3619,19,0
815,9697,15,0
878,6895,15,0
280,1049,21,0
192,1770,9,0
798,8927,27,0
371,1322,3,0
228,167,7,0
463,4751,13,0
319,9708,12,0
489,8259,12,0
943,4641,7,0
407,8854,16,0
663,6317,17,0
756,1397,15,0
84,375,20,0
585,9909,8,0
432,8893,13,0
321,8463,14,0
932,6661,16,0
134,198,13,0
672,724,5,0
915,6870,19,0
327,5300,22,0
890,9963,9,0
159,5172,7,0
498,7492,9,0
197,7710,2,0
698,6953,13,0
41,8859,19,0
399,7287,12,0
460,5152,5,0
601,4990,11,0
13,306,13,0
59,4088,7,0
486,4152,18,0
591,1527,10,0
815,8808,7,0
439,2875,17,0
970,5156,24,0
294,7004,20,0
976,3092,18,0
785,8813,12,0
326,9763,10,0
135,5149,15,0
383,7243,2,0
912,1227,15,0
637,9426,4,0
786,6700,2,0
183,7929,9,0
792,8176,22,0
655,1719,22,0
340,8236,12,0
753,6441,22,0
411,1430,12,0
361,4322,21,0
663,3644,14,0
567,4004,6,0
75,2840,25,0
746,7776,12,0
729,4475,8,0
56,2764,17,0
942,3700,2,0
393,4164,22,0
362,7285,12,0
373,1371,22,0
65,5281,25,0
825,3667,8,0
693,7480,11,0
739,714,24,0
634,6178,22,0
884,7328,9,0
505,4890,26,0
961,2240,19,0
318,3358,23,0
164,9008,24,0
730,3668,10,0
530,9547,11,0
14,6440,11,0
639,6872,8,0
721,9742,4,0
649,646,14,0
67,353,26,0
438,8069,4,0
319,3837,22,0
779,8178,19,0
971,8415,12,0
765,7232,6,0
559,9824,15,0
136,5536,18,0
315,7025,14,0
86,7733,2,0
342,1091,6,0
703,1126,13,0
408,449,13,0
534,1114,19,0
942,3653,8,0
408,6946,14,0
165,8819,9,0
697,3693,11,0
23,6415,17,0
808,7844,19,0
830,9785,2,0
409,6804,14,0
730,5812,18,0
447,8732,9,0
928,5057,11,0
102,2885,11,0
533,2619,13,0
829,869,15,0
274,714,11,0
429,9894,13,0
337,2102,13,0
873,8564,2,0
202,1273,16,0
334,9072,18,0
505,1650,22,0
68,4288,25,0
73,2750,15,0
547,762,19,0
925,9699,22,0
31,6492,21,0
952,8423,6,0
389,5864,26,0
741,8083,8,0
921,3830,19,0
243,7189,17,0
679,7092,7,0
418,1423,9,0
927,5793,19,0
897,5405,11,0
976,8969,5,0
148,2291,3,0
110,7082,11,0
965,9051,26,0
71,7505,15,0
571,1844,10,0
232,776,19,0
966,1552,5,0
421,2284,29,0
489,1331,15,0
724,5067,14,0
125,1290,19,0
368,678,19,0
805,3078,20,0
721,1824,5,0
959,8842,5,0
88,7511,17,0
502,403,24,0
927,9071,15,0
919,8193,22,0
691,8156,7,0
512,1384,14,0
372,5254,13,0
523,9432,17,0
511,1010,4,0
557,1247,21,0
441,8938,22,0
104,230,2,0
105,3039,2,0
195,7498,12,0
85,7481,6,0
933,9842,11,0
719,7844,27,0
660,528,14,0
13,7420,28,0
901,5277,17,0
714,702,20,0
675,4294,26,0
396,4116,16,0
573,3851,1,0
30,1478,16,0
672,3130,9,0
71,3341,22,0
832,4204,15,0
938,5713,18,0
68,2009,2,0
628,1657,17,0
426,1046,15,0
590,6970,20,0
863,9334,25,0
204,2085,22,0
944,5258,22,0
864,5873,17,0
701,7160,25,0
196,6259,8,0
964,8733,8,0
923,9865,15,0
532,310,27,0
928,2649,13,0
69,2017,3,0
395,8228,15,0
877,8164,13,0
983,2635,15,0
168,401,6,0
520,240,10,0
549,5657,20,0
275,9997,20,0
416,7111,8,0
868,5070,23,0
432,7953,23,0
828,4414,11,0
606,4347,16,0
716,7133,22,0
334,1700,29,0
875,7505,23,0
334,5692,25,0
441,9917,9,0
116,9085,24,0
242,7177,17,0
319,5154,8,0
855,9594,11,0
478,5154,11,0
703,1264,27,0
944,3167,16,0
149,1019,7,0
937,3140,7,0
768,3499,2,0
193,7095,16,0
956,8740,10,0
701,1035,8,0
156,796,25,0
657,9430,15,0
495,5844,7,0
934,2276,9,0
456,1997,12,0
330,5656,4,0
468,8998,24,0
235,7030,4,0
864,6909,23,0
947,6864,12,0
518,4463,10,0
390,6674,14,0
477,9919,1,0
92,5339,17,0
588,3905,11,0
634,4374,12,0
117,5185,29,0
215,4082,26,0
966,3517,23,0
362,4334,23,0
919,3638,13,0
100,9882,10,0
402,4171,20,0
676,5036,14,0
356,6005,23,0
432,5674,26,0
611,1613,4,0
542,9884,24,0
109,8023,18,0
590,7184,23,0
266,9408,5,0
503,4179,22,0
432,572,11,0
147,9293,28,0
115,7984,11,0
639,5799,17,0
76,1988,20,0
915,462,25,0
150,1905,26,0
885,4363,27,0
941,5255,19,0
67,8872,13,0
399,6564,7,0
607,9382,16,0
790,3105,12,0
491,2189,8,0
749,8167,14,0
181,9287,25,0
283,4239,11,0
137,5744,20,0
226,4216,10,0
158,2364,3,0
247,7315,17,0
131,3049,17,0
803,551,25,0
324,8226,4,0
469,5156,24,0
283,3464,16,0
21,9026,15,0
945,394,16,0
977,7759,6,0
126,4585,17,0
338,862,16,0
38,9125,26,0
372,6023,14,0
853,8706,7,0
41,5089,23,0
23,6489,17,0
417,3596,26,0
639,7563,9,0
535,4468,7,0
871,4614,29,0
600,3319,14,0
277,1055,5,0
36,7262,14,0
933,3340,28,0
113,4110,8,0
662,2193,20,0
883,4877,20,0
637,7251,3,0
114,5522,19,0
746,1698,3,0
169,3172,10,0
670,1963,5,0
753,447,15,0
24,3895,14,0
236,547,29,0
442,8937,23,0
924,471,23,0
651,4830,20,0
704,6027,21,0
460,8077,1,0
959,5593,2,0
91,2211,14,0
514,349,25,0
195,6266,2,0
909,3268,14,0
370,6708,24,0
52,8739,6,0
291,173,18,0
77,662,7,0
847,3245,11,0
275,6136,14,0
703,6746,9,0
383,5186,19,0
887,7972,12,0
377,344,23,0
877,4160,12,0
515,1013,5,0
247,9005,16,0
275,3560,7,0
310,2316,18,0
399,7454,24,0
458,1368,15,0
769,8535,28,0
851,9590,9,0
522,234,9,0
952,6023,2,0
217,7250,24,0
601,4639,17,0
567,3327,26,0
108,6534,13,0
457,8912,21,0
955,6452,19,0
924,8547,12,0
595,1157,14,0
615,7354,2,0
122,913,10,0
842,9778,3,0
634,4162,21,0
759,4515,17,0
729,5806,19,0
284,1431,7,0
940,9709,8,0
929,2648,13,0
122,8236,21,0
925,3338,29,0
291,1550,16,0
548,761,20,0
97,6638,3,0
129,3145,23,0
478,5737,18,0
753,7138,4,0
679,2424,21,0
640,7219,5,0
24,5954,24,0
917,1461,15,0
736,8625,19,0
933,425,3,0
723,1326,12,0
778,3138,27,0
70,6412,10,0
157,8843,18,0
433,6259,15,0
314,7512,14,0
942,9488,5,0
53,1993,4,0
179,410,12,0
165,4450,15,0
4,948,13,0
110,6872,18,0
681,1513,15,0
809,3355,15,0
270,7806,10,0
31,3714,21,0
409,2007,25,0
492,3144,13,0
439,573,12,0
984,6939,4,0
338,5688,27,0
924,3932,19,0
93,2851,18,0
599,7111,15,0
97,6638,3,0
705,3561,16,0
225,9537,3,0
274,5250,27,0
832,455,15,0
180,5556,23,0
986,6117,17,0
605,6439,15,0
176,2301,8,0
337,4857,21,0
820,7095,25,0
965,945,14,0
398,437,10,0
143,8109,23,0
117,6098,19,0
455,1971,12,0
21,5970,19,0
582,3039,16,0
46,2951,13,0
319,7857,26,0
626,1948,13,0
952,552,12,0
306,310,16,0
431,1149,28,0
200,4858,12,0
385,4407,15,0
518,8954,11,0
881,9977,21,0
606,5793,9,0
304,7280,14,0
643,9116,12,0
891,2718,19,0
261,6157,9,0
539,9531,20,0
859,5176,13,0
656,4326,12,0
946,6045,7,0
479,6219,11,0
88,3017,4,0
942,9516,3,0
445,104,11,0
479,3133,13,0
956,2417,23,0
58,344,25,0
253,4215,14,0
542,7799,15,0
447,1169,17,0
908,9891,4,0
840,8748,3,0
405,9503,12,0
54,3878,6,0
932,7606,8,0
664,4271,18,0
185,6507,20,0
44,3998,15,0
752,8604,17,0
512,5736,7,0
349,7060,6,0
748,1975,13,0
938,1195,21,0
431,6650,10,0
819,7095,25,0
502,689,15,0
844,1525,5,0
594,1639,7,0
155,8861,19,0
540,9553,17,0
681,6756,7,0
931,9825,13,0
39,2683,11,0
110,7115,12,0
95,1061,8,0
692,1199,25,0
783,3706,23,0
429,4036,4,0
459,8731,14,0
162,3738,18,0
156,1009,13,0
147,8204,15,0
672,2552,21,0
447,5884,22,0
223,739,25,0
858,9302,21,0
110,6929,28,0
757,7149,7,0
308,5240,7,0
25,7875,15,0
561,2322,17,0
107,9928,23,0
203,7504,9,0
434,5852,23,0
453,7960,19,0
920,9703,24,0
843,4416,20,0
773,7493,22,0
552,6361,13,0
78,4075,6,0
892,5880,17,0
439,8234,21,0
366,9172,16,0
823,1112,2,0
518,1758,14,0
806,5681,12,0
528,9745,26,0
878,4417,27,0
529,6976,10,0
130,5167,14,0
988,2367,29,0
98,3472,22,0
51,729,10,0
251,8078,25,0
235,1503,7,0
381,3554,29,0
699,1037,12,0
40,7730,5,0
421,2191,13,0
282,7845,17,0
648,3978,17,0
257,8994,19,0
173,3177,16,0
915,3642,15,0
725,4739,9,0
131,3651,20,0
913,9583,8,0
558,7718,24,0
630,3479,23,0
11,4048,8,0
409,7738,8,0
678,9247,19,0
813,9292,14,0
628,7207,10,0
459,6952,11,0
303,6972,17,0
2,7235,25,0
535,5129,11,0
156,8806,13,0
749,3069,17,0
749,5547,20,0
183,6743,4,0
409,8407,22,0
365,271,2,0
145,3134,23,0
332,6423,15,0
341,4993,19,0
919,3823,20,0
863,6931,14,0
792,533,19,0
119,5185,17,0
485,4600,14,0
238,3103,23,0
325,7036,11,0
362,7467,27,0
196,8707,20,0
920,7326,1,0
501,8274,8,0
709,1210,26,0
894,821,6,0
811,6686,4,0
686,5313,18,0
953,564,11,0
864,3391,12,0
108,6534,13,0
408,8199,13,0
434,2166,11,0
941,9690,15,0
944,4409,6,0
454,4740,12,0
581,9130,21,0
216,9408,7,0
903,5039,24,0
653,8897,19,0
769,6789,2,0
852,3032,7,0
49,1776,19,0
711,716,22,0
69,2745,15,0
497,7603,3,0
113,2913,25,0
555,8598,19,0
874,1927,12,0
848,1455,3,0
11,4569,14,0
773,8289,22,0
759,3104,14,0
769,3697,13,0
839,1487,14,0
51,3526,16,0
430,7964,26,0
718,2596,27,0
423,7498,29,0
618,5776,17,0
608,7936,18,0
656,8121,12,0
500,781,15,0
169,1029,7,0
347,3006,27,0
512,8590,16,0
300,8995,19,0
779,7498,13,0
619,6468,15,0
935,1430,11,0
358,680,19,0
386,6506,21,0
263,3328,26,0
774,9438,23,0
816,3116,9,0
38,9125,26,0
286,3830,15,0
871,6933,14,0
412,2205,20,0
346,9739,17,0
972,5162,25,0
178,5649,10,0
989,773,24,0
905,3649,17,0
612,3296,13,0
214,1497,18,0
326,5283,26,0
303,6054,10,0
485,1315,26,0
763,444,16,0
824,6700,18,0
767,3176,8,0
847,8042,24,0
892,1963,26,0
784,7627,18,0
593,4960,14,0
267,734,23,0
997,2742,18,0
337,130,20,0
803,552,26,0
18,6482,13,0
156,7702,23,0
389,2447,18,0
323,5423,28,0
73,212,15,0
919,4409,18,0
269,1525,21,0
181,2145,7,0
167,7096,4,0
698,6925,21,0
126,9095,22,0
830,2023,16,0
866,1282,27,0
539,766,16,0
174,7881,15,0
235,3833,5,0
759,3111,12,0
357,5181,22,0
899,9191,25,0
444,4148,7,0
217,6696,16,0
781,7485,25,0
901,5291,22,0
319,1670,24,0
727,543,26,0
420,2733,26,0
197,8172,3,0
825,7657,15,0
615,1552,24,0
436,6240,8,0
512,1638,19,0
885,6379,24,0
865,1868,21,0
618,8751,7,0
198,6728,11,0
728,342,7,0
849,8587,9,0
419,1920,21,0
495,9939,3,0
365,878,15,0
921,4769,25,0
905,9527,13,0
114,6050,5,0
625,7913,14,0
613,3231,3,0
753,3096,16,0
95,818,6,0
954,3638,12,0
552,7733,13,0
519,5096,11,0
894,943,11,0
791,2991,8,0
880,7522,20,0
925,406,24,0
971,6809,12,0
310,9976,13,0
818,9855,15,0
760,7438,15,0
312,7957,21,0
16,9718,17,0
419,1923,23,0
789,4220,9,0
206,3023,28,0
838,1515,7,0
893,8667,6,0
562,9437,15,0
938,3143,8,0
965,4387,3,0
819,5080,8,0
921,3823,19,0
940,3174,13,0
115,9305,6,0
318,3798,11,0
552,9887,25,0
632,3337,7,0
920,411,28,0
899,3495,26,0
921,9896,9,0
225,9398,3,0
18,3460,24,0
578,2895,12,0
324,9432,6,0
268,5026,23,0
548,5638,24,0
464,7336,11,0
341,9043,18,0
778,4242,9,0
179,681,11,0
683,4326,28,0
251,7385,5,0
741,6444,12,0
440,4183,7,0
421,2688,17,0
498,488,10,0
903,9165,15,0
790,3131,21,0
564,2441,20,0
169,1020,11,0
317,871,15,0
822,8793,16,0
988,383,12,0
457,667,23,0
601,369,16,0
898,5301,20,0
677,3518,10,0
43,9851,18,0
70,8112,11,0
456,8370,17,0
923,4646,14,0
628,385,16,0
406,6809,13,0
408,8846,27,0
552,9107,17,0
930,4766,23,0
593,7082,13,0
623,5180,4,0
96,4394,11,0
557,950,3,0
223,3504,14,0
554,9131,10,0
920,9847,17,0
926,4634,1,0
428,8058,8,0
593,4996,15,0
949,5420,19,0
319,6539,9,0
144,8721,12,0
613,9369,5,0
614,6354,18,0
532,2257,17,0
767,7171,9,0
943,9867,12,0
59,1759,21,0
620,8491,25,0
870,7534,19,0
490,4888,23,0
915,7272,18,0
380,6504,21,0
159,4576,10,0
242,6762,23,0
885,6710,25,0
326,7428,7,0
531,9836,16,0
604,3317,13,0
651,6402,14,0
472,7055,16,0
106,950,12,0
723,4734,7,0
232,1714,10,0
279,3125,27,0
986,2641,28,0
166,2354,5,0
183,8066,17,0
613,1999,13,0
527,7870,19,0
312,9763,6,0
591,2015,22,0
747,1690,5,0
399,7787,14,0
507,686,19,0
330,8225,4,0
804,9854,6,0
585,4442,21,0
688,2176,21,0
836,4425,26,0
452,1174,13,0
340,6871,8,0
177,681,11,0
447,285,2,0
691,9428,22,0
686,1972,2,0
178,1033,14,0
34,3949,16,0
945,7994,20,0
805,6129,12,0
142,8869,23,0
893,5192,5,0
837,4412,13,0
782,1950,11,0
634,7487,4,0
842,7917,13,0
540,3562,13,0
851,2358,20,0
351,5184,22,0
485,4851,16,0
318,4931,5,0
612,2005,24,0
594,2380,14,0
782,3326,23,0
978,1010,2,0
607,6450,9,0
192,1270,11,0
520,9006,7,0
35,4816,1,0
565,4484,8,0
654,9003,7,0
616,1090,6,0
13,6820,3,0
886,5926,15,0
631,5758,24,0
599,1971,11,0
301,2923,19,0
448,8975,16,0
234,1706,11,0
959,5433,13,0
591,1225,14,0
761,2879,15,0
807,6592,22,0
658,3963,2,0
236,1493,6,0
756,2012,14,0
458,5540,10,0
350,532,20,0
818,6309,11,0
198,8530,25,0
583,4048,19,0
169,5019,10,0
583,4058,18,0
127,1262,9,0
92,2218,13,0
917,6862,24,0
235,6750,10,0
596,1287,16,0
480,420,24,0
133,6901,26,0
291,9889,15,0
606,1253,8,0
494,2968,20,0
93,2611,20,0
399,4774,2,0
582,4010,23,0
557,3014,21,0
505,4155,21,0
176,8882,3,0
349,9161,24,0
151,541,16,0
693,4716,16,0
111,8376,17,0
126,6077,16,0
123,7501,19,0
713,5403,2,0
126,6134,10,0
814,543,27,0
732,5820,5,0
180,3673,17,0
574,1642,10,0
45,3403,15,0
67,8831,7,0
509,1006,4,0
148,906,10,0
472,283,9,0
367,6811,28,0
507,4633,6,0
432,4738,22,0
286,8485,23,0
948,5034,26,0
370,7258,5,0
302,2904,21,0
699,1049,18,0
908,1784,8,0
211,7247,8,0
121,8404,22,0
406,5478,5,0
619,6751,8,0
79,4186,14,0
138,4292,16,0
367,6788,6,0
932,945,5,0
66,9965,4,0
245,824,24,0
46,2175,4,0
470,2378,26,0
971,2248,19,0
478,1827,4,0
387,2700,25,0
808,7635,14,0
587,1524,8,0
538,2612,11,0
276,1053,5,0
956,653,25,0
276,1100,7,0
752,1493,23,0
728,966,17,0
824,603,27,0
520,8995,8,0
970,6076,18,0
141,2693,17,0
343,7883,22,0
585,5697,18,0
186,8309,15,0
515,500,24,0
498,1514,12,0
149,3956,19,0
660,7377,20,0
887,1999,15,0
670,539,28,0
723,8736,8,0
418,8191,17,0
838,1536,17,0
795,6644,10,0
93,9129,23,0
909,9872,8,0
922,3874,18,0
337,5623,7,0
777,356,10,0
815,3005,7,0
636,7558,4,0
103,398,14,0
105,6521,10,0
709,7113,7,0
888,6340,21,0
948,5032,22,0
316,2087,14,0
177,8859,4,0
5,8212,7,0
408,124,13,0
387,8829,14,0
315,8662,2,0
785,2243,4,0
857,5083,17,0
528,6117,10,0
193,4962,10,0
961,8803,2,0
311,856,12,0
950,9189,27,0
919,8638,25,0
632,1263,14,0
825,8275,19,0
858,3948,26,0
962,4366,17,0
635,3703,21,0
909,7483,25,0
